,,0
175,-18,0.0
-179,-17,0.0
-178,-17,0.0
-177,-17,0.0
-176,-17,0.0
-175,-17,0.0
-174,-17,0.0
-173,-17,0.0
-172,-17,0.0
-171,-17,0.0
-170,-17,0.0
-169,-17,0.0
-168,-17,0.0
-167,-17,0.0
-166,-17,0.0
-165,-17,0.0
80,-18,0.0
78,-18,0.0
-107,-18,0.0
-31,-18,0.0
-77,-18,0.0
-76,-18,0.0
-75,-18,0.0
-74,-18,0.0
-39,-18,0.0
-38,-18,0.0
-37,-18,0.0
-36,-18,0.0
-35,-18,0.0
-34,-18,0.0
-33,-18,0.0
-32,-18,0.0
-30,-18,0.0
77,-18,0.0
-29,-18,0.0
-28,-18,0.0
-27,-18,0.0
-26,-18,0.0
-25,-18,0.0
-24,-18,0.0
-23,-18,0.0
-22,-18,0.0
-21,-18,0.0
-20,-18,0.0
-19,-18,0.0
-18,-18,0.0
-78,-18,0.0
-79,-18,0.0
-80,-18,0.0
-81,-18,0.0
-106,-18,0.0
-105,-18,0.0
-104,-18,0.0
-103,-18,0.0
-102,-18,0.0
-101,-18,0.0
-100,-18,0.0
-99,-18,0.0
-98,-18,0.0
-97,-18,0.0
-96,-18,0.0
-95,-18,0.0
-94,-18,0.0
-93,-18,0.0
-92,-18,0.0
-91,-18,0.0
-90,-18,0.0
-89,-18,0.0
-88,-18,0.0
-87,-18,0.0
-86,-18,0.0
-85,-18,0.0
-84,-18,0.0
-83,-18,0.0
-82,-18,0.0
-17,-18,0.0
-16,-18,0.0
-15,-18,0.0
50,-18,0.0
52,-18,0.0
53,-18,0.0
54,-18,0.0
55,-18,0.0
56,-18,0.0
57,-18,0.0
58,-18,0.0
59,-18,0.0
60,-18,0.0
61,-18,0.0
62,-18,0.0
63,-18,0.0
64,-18,0.0
65,-18,0.0
66,-18,0.0
67,-18,0.0
68,-18,0.0
69,-18,0.0
70,-18,0.0
71,-18,0.0
72,-18,0.0
73,-18,0.0
74,-18,0.0
75,-18,0.0
76,-18,0.0
51,-18,0.0
42,-18,0.0
-14,-18,0.0
41,-18,0.0
-13,-18,0.0
-12,-18,0.0
-11,-18,0.0
-10,-18,0.0
-9,-18,0.0
-8,-18,0.0
-7,-18,0.0
-6,-18,0.0
-5,-18,0.0
-4,-18,0.0
-3,-18,0.0
-2,-18,0.0
-1,-18,0.0
0,-18,0.0
1,-18,0.0
2,-18,0.0
3,-18,0.0
4,-18,0.0
5,-18,0.0
6,-18,0.0
7,-18,0.0
8,-18,0.0
9,-18,0.0
10,-18,0.0
40,-18,0.0
-86,-19,0.0
-88,-19,0.0
-21,-21,0.0
-149,-20,0.0
-163,-20,0.0
-162,-20,0.0
-161,-20,0.0
-160,-20,0.0
-157,-20,0.0
-156,-20,0.0
-155,-20,0.0
-154,-20,0.0
-153,-20,0.0
-152,-20,0.0
-151,-20,0.0
-150,-20,0.0
-148,-20,0.0
-130,-20,0.0
-147,-20,0.0
-146,-20,0.0
-145,-20,0.0
-144,-20,0.0
-143,-20,0.0
-138,-20,0.0
-137,-20,0.0
-136,-20,0.0
-135,-20,0.0
-134,-20,0.0
-133,-20,0.0
-132,-20,0.0
-164,-20,0.0
-165,-20,0.0
-166,-20,0.0
-167,-20,0.0
158,-21,0.0
159,-21,0.0
160,-21,0.0
161,-21,0.0
162,-21,0.0
168,-21,0.0
170,-21,0.0
171,-21,0.0
172,-21,0.0
173,-21,0.0
174,-21,0.0
175,-21,0.0
176,-21,0.0
177,-21,0.0
178,-21,0.0
-180,-20,0.0
-178,-20,0.0
-177,-20,0.0
-174,-20,0.0
-173,-20,0.0
-172,-20,0.0
-171,-20,0.0
-170,-20,0.0
-169,-20,0.0
-168,-20,0.0
-131,-20,0.0
-129,-20,0.0
-89,-19,0.0
-86,-20,0.0
-98,-20,0.0
-97,-20,0.0
-96,-20,0.0
-95,-20,0.0
-94,-20,0.0
-93,-20,0.0
-92,-20,0.0
-91,-20,0.0
-90,-20,0.0
-89,-20,0.0
-88,-20,0.0
-87,-20,0.0
-85,-20,0.0
-128,-20,0.0
-84,-20,0.0
-83,-20,0.0
-82,-20,0.0
-81,-20,0.0
-80,-20,0.0
-79,-20,0.0
-78,-20,0.0
-77,-20,0.0
-76,-20,0.0
-75,-20,0.0
-74,-20,0.0
-73,-20,0.0
-99,-20,0.0
-100,-20,0.0
-101,-20,0.0
-102,-20,0.0
-127,-20,0.0
-126,-20,0.0
-125,-20,0.0
-124,-20,0.0
-123,-20,0.0
-122,-20,0.0
-121,-20,0.0
-120,-20,0.0
-119,-20,0.0
-118,-20,0.0
-117,-20,0.0
-116,-20,0.0
-115,-20,0.0
-114,-20,0.0
-113,-20,0.0
-112,-20,0.0
-111,-20,0.0
-110,-20,0.0
-109,-20,0.0
-108,-20,0.0
-107,-20,0.0
-106,-20,0.0
-105,-20,0.0
-104,-20,0.0
-103,-20,0.0
157,-21,0.0
156,-21,0.0
155,-21,0.0
50,-21,0.0
9,-21,0.0
10,-21,0.0
11,-21,0.0
12,-21,0.0
36,-21,0.0
37,-21,0.0
38,-21,0.0
39,-21,0.0
40,-21,0.0
41,-21,0.0
42,-21,0.0
49,-21,0.0
51,-21,0.0
154,-21,0.0
52,-21,0.0
53,-21,0.0
54,-21,0.0
56,-21,0.0
58,-21,0.0
59,-21,0.0
60,-21,0.0
61,-21,0.0
62,-21,0.0
63,-21,0.0
64,-21,0.0
65,-21,0.0
8,-21,0.0
7,-21,0.0
6,-21,0.0
5,-21,0.0
-20,-21,0.0
-19,-21,0.0
-18,-21,0.0
-17,-21,0.0
-16,-21,0.0
-15,-21,0.0
-14,-21,0.0
-13,-21,0.0
-12,-21,0.0
-11,-21,0.0
-10,-21,0.0
-9,-21,0.0
-8,-21,0.0
-7,-21,0.0
-6,-21,0.0
-5,-21,0.0
-4,-21,0.0
-3,-21,0.0
-2,-21,0.0
-1,-21,0.0
0,-21,0.0
1,-21,0.0
2,-21,0.0
3,-21,0.0
4,-21,0.0
66,-21,0.0
67,-21,0.0
68,-21,0.0
97,-21,0.0
99,-21,0.0
100,-21,0.0
101,-21,0.0
102,-21,0.0
103,-21,0.0
104,-21,0.0
105,-21,0.0
106,-21,0.0
107,-21,0.0
108,-21,0.0
109,-21,0.0
110,-21,0.0
111,-21,0.0
112,-21,0.0
113,-21,0.0
114,-21,0.0
125,-21,0.0
126,-21,0.0
131,-21,0.0
132,-21,0.0
136,-21,0.0
150,-21,0.0
151,-21,0.0
152,-21,0.0
153,-21,0.0
98,-21,0.0
96,-21,0.0
69,-21,0.0
95,-21,0.0
70,-21,0.0
71,-21,0.0
72,-21,0.0
73,-21,0.0
74,-21,0.0
75,-21,0.0
76,-21,0.0
77,-21,0.0
78,-21,0.0
79,-21,0.0
80,-21,0.0
81,-21,0.0
82,-21,0.0
83,-21,0.0
84,-21,0.0
85,-21,0.0
86,-21,0.0
87,-21,0.0
88,-21,0.0
89,-21,0.0
90,-21,0.0
91,-21,0.0
92,-21,0.0
93,-21,0.0
94,-21,0.0
-72,-20,0.0
-39,-20,0.0
-38,-20,0.0
-169,-19,0.0
172,-20,0.0
173,-20,0.0
174,-20,0.0
175,-20,0.0
176,-20,0.0
-178,-19,0.0
-177,-19,0.0
-176,-19,0.0
-173,-19,0.0
-172,-19,0.0
-171,-19,0.0
-170,-19,0.0
-168,-19,0.0
111,-20,0.0
-167,-19,0.0
-166,-19,0.0
-165,-19,0.0
-164,-19,0.0
-163,-19,0.0
-162,-19,0.0
-161,-19,0.0
-159,-19,0.0
-158,-19,0.0
-157,-19,0.0
-156,-19,0.0
-155,-19,0.0
171,-20,0.0
168,-20,0.0
167,-20,0.0
166,-20,0.0
113,-20,0.0
114,-20,0.0
115,-20,0.0
116,-20,0.0
117,-20,0.0
118,-20,0.0
130,-20,0.0
131,-20,0.0
132,-20,0.0
149,-20,0.0
150,-20,0.0
151,-20,0.0
152,-20,0.0
153,-20,0.0
154,-20,0.0
155,-20,0.0
156,-20,0.0
157,-20,0.0
158,-20,0.0
159,-20,0.0
160,-20,0.0
161,-20,0.0
162,-20,0.0
164,-20,0.0
165,-20,0.0
-154,-19,0.0
-153,-19,0.0
-152,-19,0.0
-116,-19,0.0
-114,-19,0.0
-113,-19,0.0
-112,-19,0.0
-111,-19,0.0
-110,-19,0.0
-109,-19,0.0
-108,-19,0.0
-107,-19,0.0
-106,-19,0.0
-105,-19,0.0
-104,-19,0.0
-103,-19,0.0
-102,-19,0.0
-101,-19,0.0
-100,-19,0.0
-99,-19,0.0
-98,-19,0.0
-97,-19,0.0
-96,-19,0.0
-95,-19,0.0
-94,-19,0.0
-93,-19,0.0
-92,-19,0.0
-91,-19,0.0
-90,-19,0.0
-115,-19,0.0
-117,-19,0.0
-151,-19,0.0
-118,-19,0.0
-150,-19,0.0
-149,-19,0.0
-148,-19,0.0
-147,-19,0.0
-146,-19,0.0
-145,-19,0.0
-144,-19,0.0
-136,-19,0.0
-135,-19,0.0
-134,-19,0.0
-133,-19,0.0
-132,-19,0.0
-131,-19,0.0
-130,-19,0.0
-129,-19,0.0
-128,-19,0.0
-127,-19,0.0
-126,-19,0.0
-125,-19,0.0
-124,-19,0.0
-123,-19,0.0
-122,-19,0.0
-121,-19,0.0
-120,-19,0.0
-119,-19,0.0
112,-20,0.0
110,-20,0.0
-37,-20,0.0
5,-20,0.0
-7,-20,0.0
-6,-20,0.0
-5,-20,0.0
-4,-20,0.0
-3,-20,0.0
-2,-20,0.0
-1,-20,0.0
0,-20,0.0
1,-20,0.0
2,-20,0.0
3,-20,0.0
4,-20,0.0
6,-20,0.0
109,-20,0.0
7,-20,0.0
8,-20,0.0
9,-20,0.0
10,-20,0.0
11,-20,0.0
36,-20,0.0
37,-20,0.0
38,-20,0.0
39,-20,0.0
40,-20,0.0
41,-20,0.0
42,-20,0.0
-8,-20,0.0
-9,-20,0.0
-10,-20,0.0
-11,-20,0.0
-36,-20,0.0
-35,-20,0.0
-34,-20,0.0
-33,-20,0.0
-32,-20,0.0
-31,-20,0.0
-30,-20,0.0
-29,-20,0.0
-28,-20,0.0
-27,-20,0.0
-26,-20,0.0
-25,-20,0.0
-24,-20,0.0
-23,-20,0.0
-22,-20,0.0
-21,-20,0.0
-20,-20,0.0
-19,-20,0.0
-18,-20,0.0
-17,-20,0.0
-16,-20,0.0
-15,-20,0.0
-14,-20,0.0
-13,-20,0.0
-12,-20,0.0
43,-20,0.0
50,-20,0.0
51,-20,0.0
82,-20,0.0
84,-20,0.0
85,-20,0.0
86,-20,0.0
87,-20,0.0
88,-20,0.0
89,-20,0.0
90,-20,0.0
91,-20,0.0
92,-20,0.0
93,-20,0.0
94,-20,0.0
95,-20,0.0
96,-20,0.0
97,-20,0.0
98,-20,0.0
99,-20,0.0
100,-20,0.0
101,-20,0.0
102,-20,0.0
103,-20,0.0
104,-20,0.0
105,-20,0.0
106,-20,0.0
107,-20,0.0
108,-20,0.0
83,-20,0.0
81,-20,0.0
52,-20,0.0
80,-20,0.0
53,-20,0.0
54,-20,0.0
55,-20,0.0
56,-20,0.0
58,-20,0.0
59,-20,0.0
60,-20,0.0
61,-20,0.0
62,-20,0.0
64,-20,0.0
65,-20,0.0
66,-20,0.0
67,-20,0.0
68,-20,0.0
69,-20,0.0
70,-20,0.0
71,-20,0.0
72,-20,0.0
73,-20,0.0
74,-20,0.0
75,-20,0.0
76,-20,0.0
77,-20,0.0
78,-20,0.0
79,-20,0.0
-96,-10,0.0
-95,-10,0.0
-94,-10,0.0
65,0,0.0
53,0,0.0
54,0,0.0
55,0,0.0
56,0,0.0
57,0,0.0
58,0,0.0
59,0,0.0
60,0,0.0
61,0,0.0
62,0,0.0
63,0,0.0
64,0,0.0
66,0,0.0
80,0,0.0
67,0,0.0
68,0,0.0
69,0,0.0
70,0,0.0
71,0,0.0
72,0,0.0
73,0,0.0
74,0,0.0
75,0,0.0
76,0,0.0
77,0,0.0
78,0,0.0
52,0,0.0
51,0,0.0
50,0,0.0
49,0,0.0
-12,0,0.0
-11,0,0.0
-10,0,0.0
-9,0,0.0
-8,0,0.0
-7,0,0.0
-6,0,0.0
-5,0,0.0
-4,0,0.0
-3,0,0.0
-2,0,0.0
-1,0,0.0
0,0,0.0
1,0,0.0
2,0,0.0
3,0,0.0
4,0,0.0
5,0,0.0
7,0,0.0
8,0,0.0
44,0,0.0
45,0,0.0
46,0,0.0
47,0,0.0
48,0,0.0
79,0,0.0
81,0,0.0
-163,0,0.0
156,0,0.0
144,0,0.0
145,0,0.0
146,0,0.0
147,0,0.0
148,0,0.0
149,0,0.0
150,0,0.0
151,0,0.0
152,0,0.0
153,0,0.0
154,0,0.0
155,0,0.0
157,0,0.0
82,0,0.0
158,0,0.0
159,0,0.0
160,0,0.0
161,0,0.0
162,0,0.0
163,0,0.0
164,0,0.0
165,0,0.0
166,0,0.0
167,0,0.0
168,0,0.0
169,0,0.0
143,0,0.0
142,0,0.0
141,0,0.0
140,0,0.0
83,0,0.0
84,0,0.0
85,0,0.0
86,0,0.0
87,0,0.0
88,0,0.0
89,0,0.0
90,0,0.0
91,0,0.0
92,0,0.0
93,0,0.0
94,0,0.0
95,0,0.0
96,0,0.0
105,0,0.0
106,0,0.0
125,0,0.0
126,0,0.0
132,0,0.0
133,0,0.0
135,0,0.0
136,0,0.0
137,0,0.0
138,0,0.0
139,0,0.0
-13,0,0.0
-14,0,0.0
-15,0,0.0
-120,0,0.0
-132,0,0.0
-131,0,0.0
-130,0,0.0
-129,0,0.0
-128,0,0.0
-127,0,0.0
-126,0,0.0
-125,0,0.0
-124,0,0.0
-123,0,0.0
-122,0,0.0
-121,0,0.0
-119,0,0.0
-16,0,0.0
-118,0,0.0
-117,0,0.0
-116,0,0.0
-115,0,0.0
-114,0,0.0
-113,0,0.0
-112,0,0.0
-111,0,0.0
-110,0,0.0
-109,0,0.0
-108,0,0.0
-107,0,0.0
-133,0,0.0
-134,0,0.0
-135,0,0.0
-136,0,0.0
-161,0,0.0
-160,0,0.0
-159,0,0.0
-158,0,0.0
-157,0,0.0
-156,0,0.0
-155,0,0.0
-154,0,0.0
-153,0,0.0
-152,0,0.0
-151,0,0.0
-150,0,0.0
-149,0,0.0
-148,0,0.0
-147,0,0.0
-146,0,0.0
-145,0,0.0
-144,0,0.0
-143,0,0.0
-142,0,0.0
-141,0,0.0
-140,0,0.0
-139,0,0.0
-138,0,0.0
-137,0,0.0
-106,0,0.0
-105,0,0.0
-104,0,0.0
-43,0,0.0
-41,0,0.0
-40,0,0.0
-39,0,0.0
-38,0,0.0
-37,0,0.0
-36,0,0.0
-35,0,0.0
-34,0,0.0
-33,0,0.0
-32,0,0.0
-31,0,0.0
-30,0,0.0
-29,0,0.0
-28,0,0.0
-27,0,0.0
-26,0,0.0
-25,0,0.0
-24,0,0.0
-23,0,0.0
-22,0,0.0
-21,0,0.0
-20,0,0.0
-19,0,0.0
-18,0,0.0
-17,0,0.0
-42,0,0.0
-44,0,0.0
-103,0,0.0
-45,0,0.0
-102,0,0.0
-101,0,0.0
-100,0,0.0
-99,0,0.0
-98,0,0.0
-97,0,0.0
-96,0,0.0
-95,0,0.0
-94,0,0.0
-93,0,0.0
-92,0,0.0
-91,0,0.0
-90,0,0.0
-89,0,0.0
-88,0,0.0
-87,0,0.0
-86,0,0.0
-85,0,0.0
-84,0,0.0
-83,0,0.0
-82,0,0.0
-49,0,0.0
-48,0,0.0
-47,0,0.0
-46,0,0.0
170,0,0.0
171,0,0.0
172,0,0.0
6,1,0.0
-6,1,0.0
-5,1,0.0
-4,1,0.0
-3,1,0.0
-2,1,0.0
-1,1,0.0
0,1,0.0
1,1,0.0
2,1,0.0
3,1,0.0
4,1,0.0
5,1,0.0
8,1,0.0
-37,1,0.0
46,1,0.0
47,1,0.0
48,1,0.0
49,1,0.0
50,1,0.0
51,1,0.0
52,1,0.0
53,1,0.0
54,1,0.0
55,1,0.0
56,1,0.0
57,1,0.0
-7,1,0.0
-8,1,0.0
-9,1,0.0
-10,1,0.0
-35,1,0.0
-34,1,0.0
-33,1,0.0
-32,1,0.0
-31,1,0.0
-30,1,0.0
-29,1,0.0
-28,1,0.0
-27,1,0.0
-26,1,0.0
-25,1,0.0
-24,1,0.0
-23,1,0.0
-22,1,0.0
-21,1,0.0
-20,1,0.0
-19,1,0.0
-18,1,0.0
-17,1,0.0
-16,1,0.0
-15,1,0.0
-14,1,0.0
-13,1,0.0
-12,1,0.0
-11,1,0.0
58,1,0.0
59,1,0.0
60,1,0.0
90,1,0.0
92,1,0.0
93,1,0.0
94,1,0.0
95,1,0.0
96,1,0.0
105,1,0.0
106,1,0.0
119,1,0.0
123,1,0.0
129,1,0.0
130,1,0.0
132,1,0.0
133,1,0.0
134,1,0.0
135,1,0.0
136,1,0.0
137,1,0.0
138,1,0.0
139,1,0.0
140,1,0.0
141,1,0.0
142,1,0.0
143,1,0.0
144,1,0.0
145,1,0.0
91,1,0.0
89,1,0.0
61,1,0.0
88,1,0.0
62,1,0.0
63,1,0.0
64,1,0.0
65,1,0.0
66,1,0.0
67,1,0.0
68,1,0.0
69,1,0.0
70,1,0.0
71,1,0.0
72,1,0.0
74,1,0.0
75,1,0.0
76,1,0.0
77,1,0.0
78,1,0.0
79,1,0.0
80,1,0.0
81,1,0.0
82,1,0.0
83,1,0.0
84,1,0.0
85,1,0.0
86,1,0.0
87,1,0.0
-36,1,0.0
-38,1,0.0
174,0,0.0
-142,1,0.0
-154,1,0.0
-153,1,0.0
-152,1,0.0
-151,1,0.0
-150,1,0.0
-149,1,0.0
-148,1,0.0
-147,1,0.0
-146,1,0.0
-145,1,0.0
-144,1,0.0
-143,1,0.0
-141,1,0.0
-39,1,0.0
-140,1,0.0
-139,1,0.0
-138,1,0.0
-137,1,0.0
-136,1,0.0
-135,1,0.0
-134,1,0.0
-133,1,0.0
-132,1,0.0
-131,1,0.0
-130,1,0.0
-129,1,0.0
-155,1,0.0
-156,1,0.0
-157,1,0.0
-159,1,0.0
175,0,0.0
176,0,0.0
177,0,0.0
178,0,0.0
-180,1,0.0
-179,1,0.0
-178,1,0.0
-177,1,0.0
-176,1,0.0
-175,1,0.0
-174,1,0.0
-173,1,0.0
-172,1,0.0
-171,1,0.0
-170,1,0.0
-169,1,0.0
-168,1,0.0
-167,1,0.0
-166,1,0.0
-165,1,0.0
-164,1,0.0
-163,1,0.0
-162,1,0.0
-161,1,0.0
-160,1,0.0
-128,1,0.0
-127,1,0.0
-126,1,0.0
-97,1,0.0
-95,1,0.0
-94,1,0.0
-93,1,0.0
-92,1,0.0
-91,1,0.0
-90,1,0.0
-89,1,0.0
-88,1,0.0
-87,1,0.0
-86,1,0.0
-85,1,0.0
-84,1,0.0
-83,1,0.0
-82,1,0.0
-81,1,0.0
-49,1,0.0
-48,1,0.0
-47,1,0.0
-46,1,0.0
-45,1,0.0
-44,1,0.0
-43,1,0.0
-42,1,0.0
-41,1,0.0
-40,1,0.0
-96,1,0.0
-98,1,0.0
-125,1,0.0
-99,1,0.0
-124,1,0.0
-123,1,0.0
-122,1,0.0
-121,1,0.0
-120,1,0.0
-119,1,0.0
-118,1,0.0
-117,1,0.0
-116,1,0.0
-115,1,0.0
-114,1,0.0
-113,1,0.0
-112,1,0.0
-111,1,0.0
-110,1,0.0
-109,1,0.0
-108,1,0.0
-107,1,0.0
-106,1,0.0
-105,1,0.0
-104,1,0.0
-103,1,0.0
-102,1,0.0
-101,1,0.0
-100,1,0.0
-162,0,0.0
-164,0,0.0
147,1,0.0
86,-2,0.0
74,-2,0.0
75,-2,0.0
76,-2,0.0
77,-2,0.0
78,-2,0.0
79,-2,0.0
80,-2,0.0
81,-2,0.0
82,-2,0.0
83,-2,0.0
84,-2,0.0
85,-2,0.0
87,-2,0.0
141,-2,0.0
88,-2,0.0
89,-2,0.0
90,-2,0.0
91,-2,0.0
92,-2,0.0
93,-2,0.0
94,-2,0.0
95,-2,0.0
96,-2,0.0
97,-2,0.0
107,-2,0.0
118,-2,0.0
73,-2,0.0
72,-2,0.0
71,-2,0.0
70,-2,0.0
45,-2,0.0
46,-2,0.0
47,-2,0.0
48,-2,0.0
49,-2,0.0
50,-2,0.0
51,-2,0.0
52,-2,0.0
53,-2,0.0
54,-2,0.0
55,-2,0.0
56,-2,0.0
57,-2,0.0
58,-2,0.0
59,-2,0.0
60,-2,0.0
61,-2,0.0
62,-2,0.0
63,-2,0.0
64,-2,0.0
65,-2,0.0
66,-2,0.0
67,-2,0.0
68,-2,0.0
69,-2,0.0
140,-2,0.0
148,-2,0.0
-165,0,0.0
-163,-1,0.0
-175,-1,0.0
-174,-1,0.0
-173,-1,0.0
-172,-1,0.0
-171,-1,0.0
-170,-1,0.0
-169,-1,0.0
-168,-1,0.0
-167,-1,0.0
-166,-1,0.0
-165,-1,0.0
-164,-1,0.0
-162,-1,0.0
151,-2,0.0
-161,-1,0.0
-160,-1,0.0
-159,-1,0.0
-158,-1,0.0
-157,-1,0.0
-156,-1,0.0
-155,-1,0.0
-154,-1,0.0
-153,-1,0.0
-152,-1,0.0
-151,-1,0.0
-150,-1,0.0
-176,-1,0.0
-177,-1,0.0
-178,-1,0.0
-179,-1,0.0
152,-2,0.0
153,-2,0.0
154,-2,0.0
155,-2,0.0
156,-2,0.0
157,-2,0.0
158,-2,0.0
159,-2,0.0
160,-2,0.0
161,-2,0.0
162,-2,0.0
163,-2,0.0
164,-2,0.0
165,-2,0.0
166,-2,0.0
167,-2,0.0
168,-2,0.0
169,-2,0.0
170,-2,0.0
171,-2,0.0
172,-2,0.0
173,-2,0.0
177,-2,0.0
178,-2,0.0
-180,-1,0.0
44,-2,0.0
43,-2,0.0
7,-2,0.0
-107,-2,0.0
-119,-2,0.0
-118,-2,0.0
-117,-2,0.0
-116,-2,0.0
-115,-2,0.0
-114,-2,0.0
-113,-2,0.0
-112,-2,0.0
-111,-2,0.0
-110,-2,0.0
-109,-2,0.0
-108,-2,0.0
-106,-2,0.0
6,-2,0.0
-105,-2,0.0
-104,-2,0.0
-103,-2,0.0
-102,-2,0.0
-101,-2,0.0
-100,-2,0.0
-99,-2,0.0
-98,-2,0.0
-97,-2,0.0
-96,-2,0.0
-95,-2,0.0
-94,-2,0.0
-120,-2,0.0
-121,-2,0.0
-122,-2,0.0
-123,-2,0.0
-148,-2,0.0
-147,-2,0.0
-146,-2,0.0
-145,-2,0.0
-144,-2,0.0
-143,-2,0.0
-142,-2,0.0
-141,-2,0.0
-140,-2,0.0
-139,-2,0.0
-138,-2,0.0
-137,-2,0.0
-136,-2,0.0
-135,-2,0.0
-134,-2,0.0
-133,-2,0.0
-132,-2,0.0
-131,-2,0.0
-130,-2,0.0
-129,-2,0.0
-128,-2,0.0
-127,-2,0.0
-126,-2,0.0
-125,-2,0.0
-124,-2,0.0
-93,-2,0.0
-89,-2,0.0
-88,-2,0.0
-22,-2,0.0
-20,-2,0.0
-19,-2,0.0
-18,-2,0.0
-17,-2,0.0
-16,-2,0.0
-15,-2,0.0
-14,-2,0.0
-13,-2,0.0
-12,-2,0.0
-11,-2,0.0
-10,-2,0.0
-9,-2,0.0
-8,-2,0.0
-7,-2,0.0
-6,-2,0.0
-5,-2,0.0
-4,-2,0.0
-3,-2,0.0
-2,-2,0.0
-1,-2,0.0
0,-2,0.0
1,-2,0.0
2,-2,0.0
3,-2,0.0
4,-2,0.0
-21,-2,0.0
-23,-2,0.0
-87,-2,0.0
-24,-2,0.0
-86,-2,0.0
-85,-2,0.0
-84,-2,0.0
-83,-2,0.0
-82,-2,0.0
-44,-2,0.0
-43,-2,0.0
-42,-2,0.0
-41,-2,0.0
-40,-2,0.0
-39,-2,0.0
-38,-2,0.0
-37,-2,0.0
-36,-2,0.0
-35,-2,0.0
-34,-2,0.0
-33,-2,0.0
-32,-2,0.0
-31,-2,0.0
-30,-2,0.0
-29,-2,0.0
-28,-2,0.0
-27,-2,0.0
-26,-2,0.0
-25,-2,0.0
-149,-1,0.0
-148,-1,0.0
-147,-1,0.0
88,-1,0.0
76,-1,0.0
77,-1,0.0
78,-1,0.0
79,-1,0.0
80,-1,0.0
81,-1,0.0
82,-1,0.0
83,-1,0.0
84,-1,0.0
85,-1,0.0
86,-1,0.0
87,-1,0.0
89,-1,0.0
44,-1,0.0
90,-1,0.0
91,-1,0.0
92,-1,0.0
93,-1,0.0
94,-1,0.0
95,-1,0.0
96,-1,0.0
97,-1,0.0
105,-1,0.0
106,-1,0.0
107,-1,0.0
108,-1,0.0
75,-1,0.0
74,-1,0.0
72,-1,0.0
71,-1,0.0
46,-1,0.0
47,-1,0.0
48,-1,0.0
49,-1,0.0
50,-1,0.0
51,-1,0.0
52,-1,0.0
53,-1,0.0
54,-1,0.0
55,-1,0.0
56,-1,0.0
57,-1,0.0
58,-1,0.0
59,-1,0.0
60,-1,0.0
61,-1,0.0
62,-1,0.0
63,-1,0.0
64,-1,0.0
65,-1,0.0
66,-1,0.0
67,-1,0.0
68,-1,0.0
69,-1,0.0
70,-1,0.0
118,-1,0.0
124,-1,0.0
125,-1,0.0
164,-1,0.0
167,-1,0.0
168,-1,0.0
170,-1,0.0
171,-1,0.0
172,-1,0.0
173,-1,0.0
175,-1,0.0
176,-1,0.0
177,-1,0.0
178,-1,0.0
-180,0,0.0
-179,0,0.0
-178,0,0.0
-177,0,0.0
-176,0,0.0
-175,0,0.0
-174,0,0.0
-173,0,0.0
-172,0,0.0
-171,0,0.0
-170,0,0.0
-169,0,0.0
-168,0,0.0
-167,0,0.0
-166,0,0.0
165,-1,0.0
163,-1,0.0
126,-1,0.0
162,-1,0.0
137,-1,0.0
138,-1,0.0
139,-1,0.0
140,-1,0.0
141,-1,0.0
142,-1,0.0
143,-1,0.0
144,-1,0.0
145,-1,0.0
146,-1,0.0
147,-1,0.0
148,-1,0.0
149,-1,0.0
150,-1,0.0
151,-1,0.0
152,-1,0.0
153,-1,0.0
154,-1,0.0
155,-1,0.0
156,-1,0.0
157,-1,0.0
158,-1,0.0
159,-1,0.0
160,-1,0.0
161,-1,0.0
45,-1,0.0
43,-1,0.0
-146,-1,0.0
-104,-1,0.0
-116,-1,0.0
-115,-1,0.0
-114,-1,0.0
-113,-1,0.0
-112,-1,0.0
-111,-1,0.0
-110,-1,0.0
-109,-1,0.0
-108,-1,0.0
-107,-1,0.0
-106,-1,0.0
-105,-1,0.0
-103,-1,0.0
7,-1,0.0
-102,-1,0.0
-101,-1,0.0
-100,-1,0.0
-99,-1,0.0
-98,-1,0.0
-97,-1,0.0
-96,-1,0.0
-95,-1,0.0
-94,-1,0.0
-93,-1,0.0
-89,-1,0.0
-88,-1,0.0
-117,-1,0.0
-118,-1,0.0
-119,-1,0.0
-120,-1,0.0
-145,-1,0.0
-144,-1,0.0
-143,-1,0.0
-142,-1,0.0
-141,-1,0.0
-140,-1,0.0
-139,-1,0.0
-138,-1,0.0
-137,-1,0.0
-136,-1,0.0
-135,-1,0.0
-134,-1,0.0
-133,-1,0.0
-132,-1,0.0
-131,-1,0.0
-130,-1,0.0
-129,-1,0.0
-128,-1,0.0
-127,-1,0.0
-126,-1,0.0
-125,-1,0.0
-124,-1,0.0
-123,-1,0.0
-122,-1,0.0
-121,-1,0.0
-87,-1,0.0
-86,-1,0.0
-85,-1,0.0
-21,-1,0.0
-19,-1,0.0
-18,-1,0.0
-17,-1,0.0
-16,-1,0.0
-15,-1,0.0
-14,-1,0.0
-13,-1,0.0
-12,-1,0.0
-11,-1,0.0
-10,-1,0.0
-9,-1,0.0
-8,-1,0.0
-7,-1,0.0
-6,-1,0.0
-5,-1,0.0
-4,-1,0.0
-3,-1,0.0
-2,-1,0.0
-179,-90,0.0
0,-1,0.0
1,-1,0.0
2,-1,0.0
3,-1,0.0
4,-1,0.0
5,-1,0.0
-20,-1,0.0
-22,-1,0.0
-84,-1,0.0
